strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,peaks,type,process,index,lumen_width_nm
14,output\processed_images\4_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,71.47916666666667,6,4.7,0.5999999999999943,1147.5,93,lumen,4_otsuOffset,5,0.45627376425855076
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,15.25,4.407407407407405,7267.5,26,lumen,4_otsuOffset,0,3.3516406139980264
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,3.666666666666664,1275.0,35,lumen,4_otsuOffset,1,2.788339670468946
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,20.67,6.944444444444443,7650.0,45,lumen,4_otsuOffset,2,5.280946345585127
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,3.649999999999999,765.0,54,lumen,4_otsuOffset,3,2.775665399239543
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,18.23,4.962500000000006,6247.5,64,lumen,4_otsuOffset,4,3.773764258555137
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,1.0,382.5,71,lumen,4_otsuOffset,5,0.7604562737642585
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,16.81,6.939024390243901,7650.0,84,lumen,4_otsuOffset,6,5.276824631364183
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,6.57,3.547008547008545,4462.5,93,lumen,4_otsuOffset,7,2.697344902668095
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,19.08,8.790000000000006,7650.0,102,lumen,4_otsuOffset,8,6.684410646387837
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,3.666666666666657,510.0,113,lumen,4_otsuOffset,9,2.7883396704689405
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,19.09,5.644021739130437,7650.0,125,lumen,4_otsuOffset,10,4.292031740783602
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,1.0,1020.0,134,lumen,4_otsuOffset,11,0.7604562737642585
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,19.34,5.583333333333314,7650.0,143,lumen,4_otsuOffset,12,4.245880861850429
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,0.0,2.5,1275.0,157,lumen,4_otsuOffset,13,1.9011406844106462
15,output\processed_images\4_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.3325,15,14.69,4.017316017316034,7650.0,164,lumen,4_otsuOffset,14,3.0549931690616225
16,output\processed_images\4_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,44.07272727272726,3,16.26,3.621848739495796,6375.0,34,lumen,4_otsuOffset,0,2.7542575965747496
16,output\processed_images\4_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,44.07272727272726,3,15.19,3.175833333333337,5227.5,53,lumen,4_otsuOffset,1,2.4150823827629937
16,output\processed_images\4_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,44.07272727272726,3,6.84,0.6500000000000057,11475.0,65,lumen,4_otsuOffset,2,0.49429657794677234
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,10.91,1.0,1402.5,34,lumen,4_otsuOffset,0,0.7604562737642585
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,-3.58,0.9210526315789452,4080.0,39,lumen,4_otsuOffset,1,0.7004202521512891
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,3.58,2.5714285714285694,3442.5,42,lumen,4_otsuOffset,2,1.9554589896795203
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,17.47,5.285714285714285,6630.0,58,lumen,4_otsuOffset,3,4.019554589896794
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,9.33,1.2857142857142847,8032.5,62,lumen,4_otsuOffset,4,0.9777294948397601
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,0.0,2.0,510.0,71,lumen,4_otsuOffset,5,1.520912547528517
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,26.2,11.17857142857143,7650.0,82,lumen,4_otsuOffset,6,8.500814774579034
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,19.61,4.483388704318941,7650.0,107,lumen,4_otsuOffset,7,3.4094210679231485
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,21.74,7.702941176470588,6885.0,127,lumen,4_otsuOffset,8,5.857749944084097
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,0.0,1.0,382.5,134,lumen,4_otsuOffset,9,0.7604562737642585
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,0.0,1.0,382.5,136,lumen,4_otsuOffset,10,0.7604562737642585
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,10.1,7.468124999999986,5482.5,147,lumen,4_otsuOffset,11,5.679182509505693
19,output\processed_images\4_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.57142857142858,13,6.76,1.5833333333333428,9562.5,149,lumen,4_otsuOffset,12,1.2040557667934164
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,14.49,3.662768031189085,6630.0,29,lumen,4_otsuOffset,0,2.785374928660901
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,0.0,3.68452380952381,2167.5,40,lumen,4_otsuOffset,1,2.8019192467861673
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,22.34,7.217948717948722,7650.0,49,lumen,4_otsuOffset,2,5.488934386272792
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,0.0,1.0,382.5,58,lumen,4_otsuOffset,3,0.7604562737642585
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,0.0,2.7142857142857157,1657.5,62,lumen,4_otsuOffset,4,2.064095600217274
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,21.91,6.511904761904759,7650.0,71,lumen,4_otsuOffset,5,4.952018830345824
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,0.0,1.75,765.0,81,lumen,4_otsuOffset,6,1.3307984790874523
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,4.63,0.8333333333333286,2805.0,86,lumen,4_otsuOffset,7,0.6337135614702119
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,8.94,10.683333333333325,6247.5,93,lumen,4_otsuOffset,8,8.124207858048155
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,10.53,10.683333333333325,6247.5,97,lumen,4_otsuOffset,9,8.124207858048155
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,2.58,1.8125,5992.5,107,lumen,4_otsuOffset,10,1.3783269961977185
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,2.88,0.6363636363636402,7012.5,110,lumen,4_otsuOffset,11,0.48392671966816747
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,12.93,8.157575757575756,5737.5,115,lumen,4_otsuOffset,12,6.203479663555708
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,0.0,1.875,637.5,127,lumen,4_otsuOffset,13,1.4258555133079847
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,15.0,4.867857142857133,6630.0,133,lumen,4_otsuOffset,14,3.701792504073865
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,4.76,2.0,3187.5,141,lumen,4_otsuOffset,15,1.520912547528517
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,20.05,4.63862068965517,7650.0,154,lumen,4_otsuOffset,16,3.5274682050609654
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,0.0,3.5,1275.0,165,lumen,4_otsuOffset,17,2.6615969581749046
2,output\processed_images\4_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.41666666666666,19,15.23,4.8191176470588175,6757.5,174,lumen,4_otsuOffset,18,3.664728248713929
20,output\processed_images\4_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,15.0,3.443121693121689,6247.5,46,lumen,4_otsuOffset,0,2.6183434928682043
20,output\processed_images\4_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,21.97,7.75,6120.0,66,lumen,4_otsuOffset,1,5.893536121673003
20,output\processed_images\4_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,11.29,3.4749999999999943,5355.0,85,lumen,4_otsuOffset,2,2.642585551330794
20,output\processed_images\4_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.32671957671957,4,6.0,0.8250000000000028,6247.5,88,lumen,4_otsuOffset,3,0.6273764258555155
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,21.77,3.7673611111111134,6247.5,36,lumen,4_otsuOffset,0,2.864913392479934
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,0.0,1.7142857142857153,1275.0,45,lumen,4_otsuOffset,1,1.3036393264530153
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,0.59,3.083333333333336,3442.5,51,lumen,4_otsuOffset,2,2.344740177439799
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,-0.59,1.5,3060.0,54,lumen,4_otsuOffset,3,1.1406844106463878
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,27.27,5.550344827586201,7650.0,71,lumen,4_otsuOffset,4,4.220794545692929
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,18.12,4.775142314990518,7650.0,88,lumen,4_otsuOffset,5,3.6312869315517244
21,output\processed_images\4_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.48333333333333,7,14.92,4.419047619047632,7650.0,107,lumen,4_otsuOffset,6,3.3604924859677805
22,output\processed_images\4_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.64137931034485,5,0.0,3.799999999999997,1530.0,56,lumen,4_otsuOffset,0,2.88973384030418
22,output\processed_images\4_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.64137931034485,5,25.25,4.533333333333346,7650.0,75,lumen,4_otsuOffset,1,3.4474017743979815
22,output\processed_images\4_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.64137931034485,5,16.53,2.642857142857139,4590.0,94,lumen,4_otsuOffset,2,2.0097772949483943
22,output\processed_images\4_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.64137931034485,5,22.99,3.640873015873012,4972.5,110,lumen,4_otsuOffset,3,2.7687247268996287
22,output\processed_images\4_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.64137931034485,5,0.0,3.9499999999999886,1402.5,127,lumen,4_otsuOffset,4,3.0038022813688126
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,17.29,5.52745098039216,7140.0,50,lumen,4_otsuOffset,0,4.203384775963619
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,19.57,4.427272727272737,7650.0,70,lumen,4_otsuOffset,1,3.3667473211199517
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,20.44,5.935828877005349,7650.0,90,lumen,4_otsuOffset,2,4.513938309509771
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,0.0,1.875,637.5,100,lumen,4_otsuOffset,3,1.4258555133079847
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,9.49,0.7638888888888857,11475.0,108,lumen,4_otsuOffset,4,0.5809040980143617
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,11.46,6.944444444444443,6630.0,111,lumen,4_otsuOffset,5,5.280946345585127
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,12.25,3.821428571428584,7650.0,130,lumen,4_otsuOffset,6,2.9060293318848545
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,6.42,1.5263157894736707,6502.5,134,lumen,4_otsuOffset,7,1.1606964178507002
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,20.04,4.57875457875457,7650.0,149,lumen,4_otsuOffset,8,3.481942645440737
23,output\processed_images\4_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,142.10416666666666,10,16.45,4.046121593291389,7650.0,170,lumen,4_otsuOffset,9,3.076898550031474
24,output\processed_images\4_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,60.1,3,0.0,1.0,510.0,40,lumen,4_otsuOffset,0,0.7604562737642585
24,output\processed_images\4_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,60.1,3,27.23,6.766666666666666,7650.0,60,lumen,4_otsuOffset,1,5.145754119138148
24,output\processed_images\4_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,60.1,3,14.98,2.8557692307692264,6502.5,79,lumen,4_otsuOffset,2,2.1716876279613886
25,output\processed_images\4_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,80.84502923976608,5,5.53,0.75,13132.5,27,lumen,4_otsuOffset,0,0.5703422053231939
25,output\processed_images\4_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,80.84502923976608,5,12.95,0.8076923076923066,4590.0,33,lumen,4_otsuOffset,1,0.6142146826557464
25,output\processed_images\4_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,80.84502923976608,5,27.09,5.15126050420168,7650.0,61,lumen,4_otsuOffset,2,3.917308368214205
25,output\processed_images\4_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,80.84502923976608,5,22.65,3.1022727272727337,6502.5,81,lumen,4_otsuOffset,3,2.359142758382307
25,output\processed_images\4_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,80.84502923976608,5,0.0,2.107142857142861,1147.5,100,lumen,4_otsuOffset,4,1.6023900054318334
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,0.0,2.68181818181818,2295.0,38,lumen,4_otsuOffset,0,2.0394054614586916
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,18.64,6.1375661375661394,7650.0,57,lumen,4_otsuOffset,1,4.667350674955239
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,5.35,0.5555555555555571,6757.5,61,lumen,4_otsuOffset,2,0.42247570764681147
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,7.44,0.9444444444444428,8160.0,72,lumen,4_otsuOffset,3,0.7182087029995762
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,13.0,6.114285714285714,7650.0,77,lumen,4_otsuOffset,4,4.649646931015751
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,24.43,5.135416666666671,5992.5,95,lumen,4_otsuOffset,5,3.905259822560206
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,4.69,5.615384615384613,2805.0,114,lumen,4_otsuOffset,6,4.270254460368527
26,output\processed_images\4_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,94.3111111111111,8,-4.69,0.5769230769230802,4590.0,116,lumen,4_otsuOffset,7,0.4387247733255362
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,12.46,4.972857142857141,5482.5,34,lumen,4_otsuOffset,0,5.6509740259740235
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,16.15,5.86274509803922,7650.0,49,lumen,4_otsuOffset,1,6.662210338680932
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,16.72,5.836024844720498,7650.0,63,lumen,4_otsuOffset,2,6.631846414455112
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,14.09,5.1200000000000045,5992.5,81,lumen,4_otsuOffset,3,5.818181818181824
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,15.22,5.166666666666657,7650.0,96,lumen,4_otsuOffset,4,5.871212121212111
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,15.58,5.381249999999994,7650.0,110,lumen,4_otsuOffset,5,6.115056818181812
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,12.54,3.319444444444443,8542.5,126,lumen,4_otsuOffset,6,3.772095959595958
27,output\processed_images\4_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.60353535353536,8,0.86,1.200000000000017,3315.0,130,lumen,4_otsuOffset,7,1.363636363636383
28,output\processed_images\4_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,80.92555831265508,6,0.0,1.0,382.5,35,lumen,4_otsuOffset,0,1.1363636363636365
28,output\processed_images\4_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,80.92555831265508,6,12.39,2.748084291187737,5737.5,40,lumen,4_otsuOffset,1,3.1228230581678833
28,output\processed_images\4_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,80.92555831265508,6,15.83,3.1190476190476204,7650.0,54,lumen,4_otsuOffset,2,3.5443722943722964
28,output\processed_images\4_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,80.92555831265508,6,15.37,4.285714285714292,5737.5,70,lumen,4_otsuOffset,3,4.870129870129878
28,output\processed_images\4_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,80.92555831265508,6,16.32,3.862433862433861,7650.0,86,lumen,4_otsuOffset,4,4.389129389129388
28,output\processed_images\4_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,80.92555831265508,6,12.66,3.2052173913043447,4080.0,101,lumen,4_otsuOffset,5,3.642292490118574
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,11.79,4.142857142857139,5865.0,34,lumen,4_otsuOffset,0,4.707792207792203
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,0.0,1.0,510.0,40,lumen,4_otsuOffset,1,1.1363636363636365
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,16.07,5.349848331648126,7650.0,48,lumen,4_otsuOffset,2,6.079373104145597
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,14.59,4.627565982404697,7650.0,64,lumen,4_otsuOffset,3,5.258597707278065
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,0.0,1.0,510.0,74,lumen,4_otsuOffset,4,1.1363636363636365
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,15.35,5.382066276803116,7650.0,78,lumen,4_otsuOffset,5,6.115984405458087
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,13.58,4.611111111111114,6375.0,93,lumen,4_otsuOffset,6,5.239898989898994
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,16.82,7.029761904761898,7650.0,109,lumen,4_otsuOffset,7,7.988365800865794
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,17.91,7.525123152709369,7650.0,126,lumen,4_otsuOffset,8,8.55127630989701
29,output\processed_images\4_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.39304812834226,10,11.81,3.3367003367003463,8032.5,142,lumen,4_otsuOffset,9,3.7917049280685755
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,11.7,4.814705882352939,4845.0,55,lumen,4_otsuOffset,0,5.471256684491977
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,7.88,0.5714285714285694,12112.5,69,lumen,4_otsuOffset,1,0.6493506493506471
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,6.92,5.579545454545453,6502.5,71,lumen,4_otsuOffset,2,6.34039256198347
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,15.76,6.6989247311828,7650.0,86,lumen,4_otsuOffset,3,7.612414467253183
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,13.47,3.803571428571431,5865.0,99,lumen,4_otsuOffset,4,4.322240259740263
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,15.37,4.712121212121218,7650.0,114,lumen,4_otsuOffset,5,5.354683195592294
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,15.71,5.418461538461528,7650.0,129,lumen,4_otsuOffset,6,6.157342657342645
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,13.88,3.2888888888888914,7650.0,144,lumen,4_otsuOffset,7,3.7373737373737406
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,14.07,3.743083003952563,7650.0,157,lumen,4_otsuOffset,8,4.253503413582458
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,15.3,5.224242424242419,7650.0,173,lumen,4_otsuOffset,9,5.936639118457295
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,15.62,5.191666666666663,7650.0,189,lumen,4_otsuOffset,10,5.899621212121208
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,14.53,4.468487394958004,7650.0,203,lumen,4_otsuOffset,11,5.07782658517955
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,14.56,4.481707317073159,7650.0,218,lumen,4_otsuOffset,12,5.092849223946772
30,output\processed_images\4_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.59523809523807,14,11.47,3.684210526315781,5737.5,232,lumen,4_otsuOffset,13,4.186602870813388
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,4.6,0.6111111111111143,13515.0,37,lumen,4_otsuOffset,0,0.6944444444444481
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,8.94,6.757352941176471,8160.0,39,lumen,4_otsuOffset,1,7.678810160427808
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,0.0,1.0,382.5,46,lumen,4_otsuOffset,2,1.1363636363636365
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,12.84,5.339743589743584,6502.5,53,lumen,4_otsuOffset,3,6.067890442890437
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,3.24,1.1000000000000014,2550.0,62,lumen,4_otsuOffset,4,1.2500000000000018
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,13.94,7.150793650793659,6885.0,67,lumen,4_otsuOffset,5,8.125901875901887
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,5.08,0.7000000000000028,6120.0,81,lumen,4_otsuOffset,6,0.7954545454545487
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,11.85,6.263095238095247,6502.5,86,lumen,4_otsuOffset,7,7.117153679653691
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,0.0,1.0,382.5,93,lumen,4_otsuOffset,8,1.1363636363636365
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,15.12,5.5428571428571445,7650.0,101,lumen,4_otsuOffset,9,6.298701298701301
31,output\processed_images\4_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,128.34285714285713,15,15.11,6.416666666666671,7650.0,115,lumen,4_otsuOffset,10,7.291666666666672
