strip,grana_height,num_lumen,repeat_distance,px_per_nm,nm_per_px,scale,scale_pixels,lumen_width,type,index,process,lumen_width_nm
135,70.69845722300141,4,16.67,1.095,0.91324200913242,200,219,6.719047619047629,lumen,2,20_ostuOffset,6.13611654707546
135,70.69845722300141,4,14.31,1.095,0.91324200913242,200,219,7.096996245306627,lumen,3,20_ostuOffset,6.481275109869066
161,105.9351851851852,8,10.01,0.88,1.1363636363636365,500,440,6.151884700665189,lumen,0,20_ostuOffset,6.990778068937716
161,105.9351851851852,8,1.43,0.88,1.1363636363636365,500,440,7.076190476190476,lumen,1,20_ostuOffset,8.041125541125542
161,105.9351851851852,8,14.15,0.88,1.1363636363636365,500,440,6.617933723196877,lumen,2,20_ostuOffset,7.520379230905543
161,105.9351851851852,8,14.08,0.88,1.1363636363636365,500,440,5.962365591397841,lumen,3,20_ostuOffset,6.775415444770275
161,105.9351851851852,8,13.41,0.88,1.1363636363636365,500,440,5.868700265251988,lumen,4,20_ostuOffset,6.668977574149987
161,105.9351851851852,8,13.14,0.88,1.1363636363636365,500,440,5.012077294685994,lumen,5,20_ostuOffset,5.695542380324994
161,105.9351851851852,8,12.37,0.88,1.1363636363636365,500,440,6.204999999999998,lumen,6,20_ostuOffset,7.051136363636362
161,105.9351851851852,8,13.18,0.88,1.1363636363636365,500,440,5.791666666666671,lumen,7,20_ostuOffset,6.5814393939394
176,87.98484848484848,6,11.87,0.88,1.1363636363636365,500,440,5.601518026565465,lumen,0,20_ostuOffset,6.365361393824393
176,87.98484848484848,6,14.48,0.88,1.1363636363636365,500,440,6.305,lumen,1,20_ostuOffset,7.1647727272727275
176,87.98484848484848,6,13.74,0.88,1.1363636363636365,500,440,5.894425675675677,lumen,2,20_ostuOffset,6.698210995085997
176,87.98484848484848,6,14.5,0.88,1.1363636363636365,500,440,6.773626373626371,lumen,3,20_ostuOffset,7.697302697302695
176,87.98484848484848,6,15.89,0.88,1.1363636363636365,500,440,8.003952569169968,lumen,4,20_ostuOffset,9.095400646784055
176,87.98484848484848,6,13.0,0.88,1.1363636363636365,500,440,6.1590909090909065,lumen,5,20_ostuOffset,6.998966942148758
187,77.25,5,12.8,0.88,1.1363636363636365,500,440,6.675324675324674,lumen,0,20_ostuOffset,7.585596221959857
187,77.25,5,16.58,0.88,1.1363636363636365,500,440,7.64039408866995,lumen,1,20_ostuOffset,8.682266009852217
187,77.25,5,15.42,0.88,1.1363636363636365,500,440,6.7159090909090935,lumen,2,20_ostuOffset,7.631714876033062
187,77.25,5,16.34,0.88,1.1363636363636365,500,440,7.716959727736821,lumen,3,20_ostuOffset,8.769272417882751
187,77.25,5,0.0,0.88,1.1363636363636365,500,440,6.9375,lumen,4,20_ostuOffset,7.883522727272728
229,120.42494714587738,7,14.65,1.095,0.91324200913242,200,219,8.064516129032256,lumen,0,20_ostuOffset,7.364854912358225
229,120.42494714587738,7,19.11,1.095,0.91324200913242,200,219,10.198156682027651,lumen,1,20_ostuOffset,9.313385097742147
229,120.42494714587738,7,14.84,1.095,0.91324200913242,200,219,8.399038461538467,lumen,2,20_ostuOffset,7.67035475939586
229,120.42494714587738,7,1.77,1.095,0.91324200913242,200,219,8.259615384615387,lumen,3,20_ostuOffset,7.543027748507202
229,120.42494714587738,7,0.79,1.095,0.91324200913242,200,219,7.543828264758488,lumen,4,20_ostuOffset,6.889340881057979
229,120.42494714587738,7,17.05,1.095,0.91324200913242,200,219,8.208994708994709,lumen,5,20_ostuOffset,7.496798820999734
229,120.42494714587738,7,16.66,1.095,0.91324200913242,200,219,6.522522522522536,lumen,6,20_ostuOffset,5.956641573079941
232,153.20741758241758,10,14.78,0.88,1.1363636363636365,500,440,7.984210526315785,lumen,0,20_ostuOffset,9.072966507177028
232,153.20741758241758,10,14.77,0.88,1.1363636363636365,500,440,8.07692307692308,lumen,1,20_ostuOffset,9.178321678321684
232,153.20741758241758,10,15.31,0.88,1.1363636363636365,500,440,8.461538461538453,lumen,2,20_ostuOffset,9.615384615384606
232,153.20741758241758,10,15.46,0.88,1.1363636363636365,500,440,8.24024024024024,lumen,3,20_ostuOffset,9.363909363909364
232,153.20741758241758,10,14.05,0.88,1.1363636363636365,500,440,7.149068322981364,lumen,4,20_ostuOffset,8.123941276115188
232,153.20741758241758,10,15.26,0.88,1.1363636363636365,500,440,7.957894736842107,lumen,5,20_ostuOffset,9.04306220095694
232,153.20741758241758,10,14.42,0.88,1.1363636363636365,500,440,7.0909090909090935,lumen,6,20_ostuOffset,8.057851239669425
232,153.20741758241758,10,15.27,0.88,1.1363636363636365,500,440,8.918681318681308,lumen,7,20_ostuOffset,10.134865134865125
232,153.20741758241758,10,15.25,0.88,1.1363636363636365,500,440,8.735714285714266,lumen,8,20_ostuOffset,9.926948051948031
232,153.20741758241758,10,12.5,0.88,1.1363636363636365,500,440,6.013888888888886,lumen,9,20_ostuOffset,6.8339646464646435
101,73.17647058823529,5,12.15,0.88,1.1363636363636365,500,440,5.505263157894735,lumen,0,21_adaptive,6.2559808612440175
101,73.17647058823529,5,14.38,0.88,1.1363636363636365,500,440,6.011363636363633,lumen,1,21_adaptive,6.831095041322311
101,73.17647058823529,5,14.09,0.88,1.1363636363636365,500,440,5.824884792626726,lumen,2,21_adaptive,6.619187264348553
101,73.17647058823529,5,14.71,0.88,1.1363636363636365,500,440,6.452380952380949,lumen,3,21_adaptive,7.332251082251079
101,73.17647058823529,5,12.89,0.88,1.1363636363636365,500,440,6.234126984126988,lumen,4,21_adaptive,7.084235209235214
106,152.4375,11,6.25,1.095,0.91324200913242,200,219,0.625,lumen,0,21_adaptive,0.5707762557077625
106,152.4375,11,12.24,1.095,0.91324200913242,200,219,2.8000000000000007,lumen,1,21_adaptive,2.5570776255707766
106,152.4375,11,14.9,1.095,0.91324200913242,200,219,6.767857142857142,lumen,2,21_adaptive,6.180691454664057
106,152.4375,11,17.44,1.095,0.91324200913242,200,219,7.0,lumen,3,21_adaptive,6.392694063926941
106,152.4375,11,18.35,1.095,0.91324200913242,200,219,7.974131559497415,lumen,4,21_adaptive,7.282311926481658
106,152.4375,11,17.48,1.095,0.91324200913242,200,219,8.5445945945946,lumen,5,21_adaptive,7.803282734789588
106,152.4375,11,16.49,1.095,0.91324200913242,200,219,8.417710196779964,lumen,6,21_adaptive,7.687406572401794
106,152.4375,11,16.99,1.095,0.91324200913242,200,219,7.680180180180187,lumen,7,21_adaptive,7.013863178246746
106,152.4375,11,14.84,1.095,0.91324200913242,200,219,8.02913279132791,lumen,8,21_adaptive,7.332541361943297
106,152.4375,11,13.35,1.095,0.91324200913242,200,219,7.1515837104072375,lumen,9,21_adaptive,6.5311266761709925
134,84.18787878787879,7,14.99,1.095,0.91324200913242,200,219,7.333333333333332,lumen,0,21_adaptive,6.697108066971079
134,84.18787878787879,7,17.11,1.095,0.91324200913242,200,219,8.227477477477478,lumen,1,21_adaptive,7.513678061623268
134,84.18787878787879,7,17.28,1.095,0.91324200913242,200,219,8.466666666666669,lumen,2,21_adaptive,7.732115677321158
134,84.18787878787879,7,14.96,1.095,0.91324200913242,200,219,6.993396918561999,lumen,3,21_adaptive,6.386663852568035
134,84.18787878787879,7,15.74,1.095,0.91324200913242,200,219,10.43108504398826,lumen,4,21_adaptive,9.526105063002976
135,105.16071428571428,7,1.63,1.095,0.91324200913242,200,219,0.8125,lumen,0,21_adaptive,0.7420091324200913
135,105.16071428571428,7,16.48,1.095,0.91324200913242,200,219,10.363636363636363,lumen,1,21_adaptive,9.46450809464508
135,105.16071428571428,7,16.54,1.095,0.91324200913242,200,219,7.75,lumen,2,21_adaptive,7.077625570776255
135,105.16071428571428,7,17.96,1.095,0.91324200913242,200,219,8.304075235109721,lumen,3,21_adaptive,7.583630351698375
135,105.16071428571428,7,16.53,1.095,0.91324200913242,200,219,7.914611005692592,lumen,4,21_adaptive,7.227955256340266
135,105.16071428571428,7,0.0,1.095,0.91324200913242,200,219,7.660326086956516,lumen,5,21_adaptive,6.995731586261658
135,105.16071428571428,7,14.65,1.095,0.91324200913242,200,219,7.365384615384613,lumen,6,21_adaptive,6.726378644186861
161,124.96052631578948,10,16.39,0.88,1.1363636363636365,500,440,0.6666666666666661,lumen,0,21_adaptive,0.757575757575757
161,124.96052631578948,10,9.37,0.88,1.1363636363636365,500,440,10.424242424242426,lumen,1,21_adaptive,11.845730027548212
161,124.96052631578948,10,2.34,0.88,1.1363636363636365,500,440,4.914570479354534,lumen,2,21_adaptive,5.584739181084698
161,124.96052631578948,10,13.99,0.88,1.1363636363636365,500,440,5.901719901719908,lumen,3,21_adaptive,6.706499888318078
161,124.96052631578948,10,14.44,0.88,1.1363636363636365,500,440,6.635658914728687,lumen,4,21_adaptive,7.540521494009872
161,124.96052631578948,10,13.34,0.88,1.1363636363636365,500,440,5.80952380952381,lumen,5,21_adaptive,6.601731601731603
161,124.96052631578948,10,12.98,0.88,1.1363636363636365,500,440,6.140929535232374,lumen,6,21_adaptive,6.978329017309516
161,124.96052631578948,10,12.63,0.88,1.1363636363636365,500,440,5.843068875326935,lumen,7,21_adaptive,6.6398509946896995
161,124.96052631578948,10,13.27,0.88,1.1363636363636365,500,440,6.207741935483867,lumen,8,21_adaptive,7.054252199413486
161,124.96052631578948,10,10.99,0.88,1.1363636363636365,500,440,5.228368794326229,lumen,9,21_adaptive,5.941328175370716
176,88.45422842197036,6,12.18,0.88,1.1363636363636365,500,440,5.273897058823529,lumen,0,21_adaptive,5.993064839572193
176,88.45422842197036,6,14.48,0.88,1.1363636363636365,500,440,6.309090909090905,lumen,1,21_adaptive,7.169421487603302
176,88.45422842197036,6,0.0,0.88,1.1363636363636365,500,440,5.85585585585585,lumen,2,21_adaptive,6.654381654381648
176,88.45422842197036,6,13.74,0.88,1.1363636363636365,500,440,6.375757575757575,lumen,3,21_adaptive,7.245179063360881
176,88.45422842197036,6,1.28,0.88,1.1363636363636365,500,440,7.333333333333329,lumen,4,21_adaptive,8.333333333333329
176,88.45422842197036,6,13.2,0.88,1.1363636363636365,500,440,5.6875,lumen,5,21_adaptive,6.4630681818181825
187,79.82647058823528,5,13.12,0.88,1.1363636363636365,500,440,5.8108108108108105,lumen,0,21_adaptive,6.603194103194103
187,79.82647058823528,5,16.8,0.88,1.1363636363636365,500,440,8.027272727272724,lumen,1,21_adaptive,9.121900826446279
187,79.82647058823528,5,15.46,0.88,1.1363636363636365,500,440,6.870370370370367,lumen,2,21_adaptive,7.8072390572390535
187,79.82647058823528,5,15.97,0.88,1.1363636363636365,500,440,7.38095238095238,lumen,3,21_adaptive,8.387445887445887
187,79.82647058823528,5,0.0,0.88,1.1363636363636365,500,440,6.189189189189193,lumen,4,21_adaptive,7.033169533169538
229,122.4318181818182,9,15.12,1.095,0.91324200913242,200,219,0.5416666666666661,lumen,0,21_adaptive,0.49467275494672697
229,122.4318181818182,9,18.52,1.095,0.91324200913242,200,219,6.25,lumen,1,21_adaptive,5.707762557077626
229,122.4318181818182,9,17.78,1.095,0.91324200913242,200,219,7.187036120732309,lumen,2,21_adaptive,6.563503306604848
229,122.4318181818182,9,16.85,1.095,0.91324200913242,200,219,9.095905172413794,lumen,3,21_adaptive,8.306762714533145
229,122.4318181818182,9,16.93,1.095,0.91324200913242,200,219,8.658496732026144,lumen,4,21_adaptive,7.907302951622049
229,122.4318181818182,9,0.0,1.095,0.91324200913242,200,219,7.854166666666671,lumen,5,21_adaptive,7.1727549467275535
229,122.4318181818182,9,16.95,1.095,0.91324200913242,200,219,7.780219780219781,lumen,6,21_adaptive,7.105223543579708
229,122.4318181818182,9,13.93,1.095,0.91324200913242,200,219,8.083333333333329,lumen,7,21_adaptive,7.382039573820391
232,186.03571428571428,15,2.8,0.88,1.1363636363636365,500,440,1.9285714285714288,lumen,0,21_adaptive,2.191558441558442
232,186.03571428571428,15,16.38,0.88,1.1363636363636365,500,440,0.8125,lumen,1,21_adaptive,0.9232954545454546
232,186.03571428571428,15,12.84,0.88,1.1363636363636365,500,440,0.8333333333333339,lumen,2,21_adaptive,0.9469696969696977
232,186.03571428571428,15,14.88,0.88,1.1363636363636365,500,440,8.333333333333334,lumen,3,21_adaptive,9.46969696969697
232,186.03571428571428,15,14.85,0.88,1.1363636363636365,500,440,6.136243386243383,lumen,4,21_adaptive,6.973003848003845
232,186.03571428571428,15,15.36,0.88,1.1363636363636365,500,440,7.155080213903744,lumen,5,21_adaptive,8.130772970345165
232,186.03571428571428,15,15.18,0.88,1.1363636363636365,500,440,7.260617760617755,lumen,6,21_adaptive,8.250702000701995
232,186.03571428571428,15,14.15,0.88,1.1363636363636365,500,440,7.910163339382933,lumen,7,21_adaptive,8.988821976571515
232,186.03571428571428,15,15.25,0.88,1.1363636363636365,500,440,7.6890756302521055,lumen,8,21_adaptive,8.737585943468302
232,186.03571428571428,15,14.57,0.88,1.1363636363636365,500,440,6.907834101382477,lumen,9,21_adaptive,7.8498114788437245
232,186.03571428571428,15,15.13,0.88,1.1363636363636365,500,440,7.649572649572647,lumen,10,21_adaptive,8.692696192696191
232,186.03571428571428,15,15.24,0.88,1.1363636363636365,500,440,6.911067193675905,lumen,11,21_adaptive,7.853485447358984
232,186.03571428571428,15,12.48,0.88,1.1363636363636365,500,440,8.02363636363637,lumen,12,21_adaptive,9.117768595041332
101,71.61290322580645,5,12.44,0.88,1.1363636363636365,500,440,5.866666666666667,lumen,0,21_ostuOffset,6.666666666666668
101,71.61290322580645,5,13.97,0.88,1.1363636363636365,500,440,5.031060606060606,lumen,1,21_ostuOffset,5.717114325068871
101,71.61290322580645,5,14.0,0.88,1.1363636363636365,500,440,5.42735949098622,lumen,2,21_ostuOffset,6.167453967029796
101,71.61290322580645,5,15.1,0.88,1.1363636363636365,500,440,6.233333333333334,lumen,3,21_ostuOffset,7.083333333333335
101,71.61290322580645,5,12.05,0.88,1.1363636363636365,500,440,5.333333333333329,lumen,4,21_ostuOffset,6.060606060606056
106,121.9560723514212,7,14.82,1.095,0.91324200913242,200,219,7.356104651162788,lumen,0,21_ostuOffset,6.717903791016244
106,121.9560723514212,7,0.0,1.095,0.91324200913242,200,219,7.847321428571426,lumen,1,21_ostuOffset,7.166503587736462
106,121.9560723514212,7,17.46,1.095,0.91324200913242,200,219,7.849999999999994,lumen,2,21_ostuOffset,7.168949771689492
106,121.9560723514212,7,18.35,1.095,0.91324200913242,200,219,6.794444444444437,lumen,3,21_ostuOffset,6.204972095383047
106,121.9560723514212,7,17.18,1.095,0.91324200913242,200,219,7.248803827751203,lumen,4,21_ostuOffset,6.6199121714622855
106,121.9560723514212,7,16.89,1.095,0.91324200913242,200,219,7.63181818181819,lumen,5,21_ostuOffset,6.969696969696977
106,121.9560723514212,7,17.01,1.095,0.91324200913242,200,219,6.777142857142849,lumen,6,21_ostuOffset,6.189171559034564
134,69.43790849673204,4,14.71,1.095,0.91324200913242,200,219,6.617647058823529,lumen,0,21_ostuOffset,6.04351329572925
134,69.43790849673204,4,17.42,1.095,0.91324200913242,200,219,6.916666666666671,lumen,1,21_ostuOffset,6.316590563165909
134,69.43790849673204,4,16.66,1.095,0.91324200913242,200,219,6.136363636363633,lumen,2,21_ostuOffset,5.603985056039847
134,69.43790849673204,4,14.47,1.095,0.91324200913242,200,219,5.6880341880341945,lumen,3,21_ostuOffset,5.194551769894241
135,71.37432432432432,4,15.93,1.095,0.91324200913242,200,219,6.941348973607035,lumen,0,21_ostuOffset,6.33913148274615
135,71.37432432432432,4,18.27,1.095,0.91324200913242,200,219,6.97018970189702,lumen,1,21_ostuOffset,6.365470047394538
135,71.37432432432432,4,16.21,1.095,0.91324200913242,200,219,5.401856763925736,lumen,2,21_ostuOffset,4.933202524133092
135,71.37432432432432,4,14.14,1.095,0.91324200913242,200,219,6.118727050183594,lumen,3,21_ostuOffset,5.587878584642551
161,106.89000628535511,8,11.6,0.88,1.1363636363636365,500,440,5.552197802197799,lumen,0,21_ostuOffset,6.309315684315681
161,106.89000628535511,8,13.92,0.88,1.1363636363636365,500,440,6.087912087912088,lumen,1,21_ostuOffset,6.918081918081918
161,106.89000628535511,8,14.16,0.88,1.1363636363636365,500,440,6.126666666666665,lumen,2,21_ostuOffset,6.962121212121211
161,106.89000628535511,8,13.62,0.88,1.1363636363636365,500,440,5.238095238095241,lumen,3,21_ostuOffset,5.952380952380956
161,106.89000628535511,8,13.05,0.88,1.1363636363636365,500,440,5.123167155425222,lumen,4,21_ostuOffset,5.821780858437752
161,106.89000628535511,8,12.56,0.88,1.1363636363636365,500,440,4.75,lumen,5,21_ostuOffset,5.397727272727273
161,106.89000628535511,8,13.07,0.88,1.1363636363636365,500,440,5.186684969114623,lumen,6,21_ostuOffset,5.893960192175708
161,106.89000628535511,8,10.9,0.88,1.1363636363636365,500,440,5.060256410256415,lumen,7,21_ostuOffset,5.750291375291382
176,87.4004329004329,6,12.16,0.88,1.1363636363636365,500,440,5.31818181818182,lumen,0,21_ostuOffset,6.043388429752069
176,87.4004329004329,6,14.29,0.88,1.1363636363636365,500,440,5.279398762157385,lumen,1,21_ostuOffset,5.999316775178847
176,87.4004329004329,6,13.68,0.88,1.1363636363636365,500,440,5.231578947368419,lumen,2,21_ostuOffset,5.944976076555022
176,87.4004329004329,6,14.45,0.88,1.1363636363636365,500,440,5.992628992628994,lumen,3,21_ostuOffset,6.809805673442039
176,87.4004329004329,6,15.33,0.88,1.1363636363636365,500,440,6.466666666666669,lumen,4,21_ostuOffset,7.348484848484851
176,87.4004329004329,6,12.93,0.88,1.1363636363636365,500,440,6.055555555555557,lumen,5,21_ostuOffset,6.881313131313134
187,78.03636363636365,5,12.63,0.88,1.1363636363636365,500,440,5.48936170212766,lumen,0,21_ostuOffset,6.237911025145069
187,78.03636363636365,5,16.74,0.88,1.1363636363636365,500,440,7.357142857142854,lumen,1,21_ostuOffset,8.360389610389607
187,78.03636363636365,5,15.31,0.88,1.1363636363636365,500,440,5.88095238095238,lumen,2,21_ostuOffset,6.682900432900432
187,78.03636363636365,5,16.19,0.88,1.1363636363636365,500,440,6.702205882352942,lumen,3,21_ostuOffset,7.616143048128344
187,78.03636363636365,5,12.64,0.88,1.1363636363636365,500,440,5.8148148148148096,lumen,4,21_ostuOffset,6.607744107744102
229,121.41455044612218,7,14.64,1.095,0.91324200913242,200,219,7.3192960402262734,lumen,0,21_ostuOffset,6.684288621211208
229,121.41455044612218,7,18.83,1.095,0.91324200913242,200,219,9.079999999999998,lumen,1,21_ostuOffset,8.292237442922373
229,121.41455044612218,7,17.39,1.095,0.91324200913242,200,219,7.43732193732194,lumen,2,21_ostuOffset,6.792074828604511
229,121.41455044612218,7,17.17,1.095,0.91324200913242,200,219,7.478070175438589,lumen,3,21_ostuOffset,6.829287831450766
229,121.41455044612218,7,16.57,1.095,0.91324200913242,200,219,6.512195121951223,lumen,4,21_ostuOffset,5.94721015703308
229,121.41455044612218,7,17.51,1.095,0.91324200913242,200,219,7.6988543371521985,lumen,5,21_ostuOffset,7.03091720287872
229,121.41455044612218,7,13.55,1.095,0.91324200913242,200,219,5.885752688172062,lumen,6,21_ostuOffset,5.375116610202796
232,164.3225,11,12.69,0.88,1.1363636363636365,500,440,6.925627240143374,lumen,0,21_ostuOffset,7.870030954708381
232,164.3225,11,14.79,0.88,1.1363636363636365,500,440,7.269449715370023,lumen,1,21_ostuOffset,8.26073831292048
232,164.3225,11,14.79,0.88,1.1363636363636365,500,440,7.365384615384613,lumen,2,21_ostuOffset,8.369755244755243
232,164.3225,11,15.61,0.88,1.1363636363636365,500,440,7.967407407407407,lumen,3,21_ostuOffset,9.053872053872054
232,164.3225,11,14.95,0.88,1.1363636363636365,500,440,6.75,lumen,4,21_ostuOffset,7.670454545454546
232,164.3225,11,13.93,0.88,1.1363636363636365,500,440,6.060897435897445,lumen,5,21_ostuOffset,6.887383449883461
232,164.3225,11,15.32,0.88,1.1363636363636365,500,440,7.296296296296305,lumen,6,21_ostuOffset,8.291245791245801
232,164.3225,11,14.81,0.88,1.1363636363636365,500,440,6.879999999999996,lumen,7,21_ostuOffset,7.818181818181815
232,164.3225,11,15.15,0.88,1.1363636363636365,500,440,8.134575569358162,lumen,8,21_ostuOffset,9.24383587427064
232,164.3225,11,15.16,0.88,1.1363636363636365,500,440,8.029189189189196,lumen,9,21_ostuOffset,9.124078624078633
232,164.3225,11,12.23,0.88,1.1363636363636365,500,440,5.340517241379303,lumen,10,21_ostuOffset,6.068769592476482
101,72.66666666666667,5,12.27,0.88,1.1363636363636365,500,440,5.426691729323306,lumen,0,21_simple,6.166695146958302
101,72.66666666666667,5,14.05,0.88,1.1363636363636365,500,440,4.81818181818182,lumen,1,21_simple,5.4752066115702505
101,72.66666666666667,5,13.76,0.88,1.1363636363636365,500,440,4.748207885304666,lumen,2,21_simple,5.395690778755303
101,72.66666666666667,5,15.28,0.88,1.1363636363636365,500,440,6.1858064516128906,lumen,3,21_simple,7.029325513196468
101,72.66666666666667,5,12.61,0.88,1.1363636363636365,500,440,5.439440993788821,lumen,4,21_simple,6.181182947487297
106,121.36776061776062,7,11.88,1.095,0.91324200913242,200,219,7.5,lumen,0,21_simple,6.8493150684931505
106,121.36776061776062,7,2.79,1.095,0.91324200913242,200,219,8.0,lumen,1,21_simple,7.30593607305936
106,121.36776061776062,7,17.56,1.095,0.91324200913242,200,219,7.78235294117647,lumen,2,21_simple,7.107171635777598
106,121.36776061776062,7,18.29,1.095,0.91324200913242,200,219,7.633766233766238,lumen,3,21_simple,6.971476012571906
106,121.36776061776062,7,17.4,1.095,0.91324200913242,200,219,7.490641711229955,lumen,4,21_simple,6.840768686054753
106,121.36776061776062,7,16.53,1.095,0.91324200913242,200,219,7.882709807886755,lumen,5,21_simple,7.198821742362333
106,121.36776061776062,7,17.17,1.095,0.91324200913242,200,219,6.910414333706626,lumen,6,21_simple,6.310880670051713
134,69.65158371040724,4,14.77,1.095,0.91324200913242,200,219,6.329545454545453,lumen,0,21_simple,5.7804068078040665
134,69.65158371040724,4,17.2,1.095,0.91324200913242,200,219,6.416666666666664,lumen,1,21_simple,5.859969558599693
134,69.65158371040724,4,16.84,1.095,0.91324200913242,200,219,5.915584415584412,lumen,2,21_simple,5.402360196880742
134,69.65158371040724,4,14.53,1.095,0.91324200913242,200,219,5.559681697612732,lumen,3,21_simple,5.077334883664595
135,71.39285714285714,4,16.0,1.095,0.91324200913242,200,219,7.180147058823529,lumen,0,21_simple,6.557211925866236
135,71.39285714285714,4,18.16,1.095,0.91324200913242,200,219,6.969696969696969,lumen,1,21_simple,6.365020063650199
135,71.39285714285714,4,16.27,1.095,0.91324200913242,200,219,5.49404761904762,lumen,2,21_simple,5.0173950858882375
135,71.39285714285714,4,14.15,1.095,0.91324200913242,200,219,6.119691119691112,lumen,3,21_simple,5.58875901341654
161,106.55952380952382,8,9.17,0.88,1.1363636363636365,500,440,5.214285714285715,lumen,0,21_simple,5.925324675324677
161,106.55952380952382,8,2.24,0.88,1.1363636363636365,500,440,5.9732620320855645,lumen,1,21_simple,6.787797763733597
161,106.55952380952382,8,14.03,0.88,1.1363636363636365,500,440,6.486486486486484,lumen,2,21_simple,7.371007371007369
161,106.55952380952382,8,14.37,0.88,1.1363636363636365,500,440,5.470355731225297,lumen,3,21_simple,6.2163133309378376
161,106.55952380952382,8,13.35,0.88,1.1363636363636365,500,440,5.599128540305017,lumen,4,21_simple,6.362646068528429
161,106.55952380952382,8,13.21,0.88,1.1363636363636365,500,440,4.792936623125314,lumen,5,21_simple,5.44651888991513
161,106.55952380952382,8,12.57,0.88,1.1363636363636365,500,440,5.154411764705884,lumen,6,21_simple,5.857286096256687
161,106.55952380952382,8,12.83,0.88,1.1363636363636365,500,440,5.50555555555556,lumen,7,21_simple,6.256313131313137
176,87.33191489361701,6,11.99,0.88,1.1363636363636365,500,440,5.289772727272727,lumen,0,21_simple,6.011105371900826
176,87.33191489361701,6,14.29,0.88,1.1363636363636365,500,440,5.346153846153847,lumen,1,21_simple,6.075174825174827
176,87.33191489361701,6,13.85,0.88,1.1363636363636365,500,440,5.338700059630291,lumen,2,21_simple,6.06670461321624
176,87.33191489361701,6,14.0,0.88,1.1363636363636365,500,440,5.7363636363636346,lumen,3,21_simple,6.518595041322312
176,87.33191489361701,6,15.75,0.88,1.1363636363636365,500,440,7.0909090909090935,lumen,4,21_simple,8.057851239669425
176,87.33191489361701,6,12.84,0.88,1.1363636363636365,500,440,5.882352941176464,lumen,5,21_simple,6.684491978609619
187,78.34444444444445,5,12.83,0.88,1.1363636363636365,500,440,5.564102564102566,lumen,0,21_simple,6.322843822843825
187,78.34444444444445,5,16.93,0.88,1.1363636363636365,500,440,7.37566137566138,lumen,1,21_simple,8.381433381433387
187,78.34444444444445,5,15.07,0.88,1.1363636363636365,500,440,5.450000000000003,lumen,2,21_simple,6.193181818181822
187,78.34444444444445,5,16.21,0.88,1.1363636363636365,500,440,6.698564593301427,lumen,3,21_simple,7.612005219660713
187,78.34444444444445,5,0.0,0.88,1.1363636363636365,500,440,5.777777777777772,lumen,4,21_simple,6.56565656565656
229,121.16013071895424,7,14.52,1.095,0.91324200913242,200,219,7.356140350877197,lumen,0,21_simple,6.717936393495157
229,121.16013071895424,7,19.1,1.095,0.91324200913242,200,219,9.578378378378382,lumen,1,21_simple,8.747377514500805
229,121.16013071895424,7,17.44,1.095,0.91324200913242,200,219,7.952745849297571,lumen,2,21_simple,7.262781597532028
229,121.16013071895424,7,16.98,1.095,0.91324200913242,200,219,7.609090909090909,lumen,3,21_simple,6.948941469489415
229,121.16013071895424,7,16.78,1.095,0.91324200913242,200,219,7.032195121951219,lumen,4,21_simple,6.422096001781934
229,121.16013071895424,7,0.0,1.095,0.91324200913242,200,219,7.804102564102564,lumen,5,21_simple,7.127034305116497
229,121.16013071895424,7,17.1,1.095,0.91324200913242,200,219,6.398601398601414,lumen,6,21_simple,5.8434715968962685
232,163.84,12,12.73,0.88,1.1363636363636365,500,440,6.806267806267805,lumen,0,21_simple,7.734395234395233
232,163.84,12,14.72,0.88,1.1363636363636365,500,440,0.75,lumen,1,21_simple,0.8522727272727273
232,163.84,12,13.61,0.88,1.1363636363636365,500,440,7.252723311546845,lumen,2,21_simple,8.241731035848687
232,163.84,12,1.06,0.88,1.1363636363636365,500,440,7.489611562782301,lumen,3,21_simple,8.510922230434433
232,163.84,12,15.55,0.88,1.1363636363636365,500,440,8.419047619047632,lumen,4,21_simple,9.567099567099582
232,163.84,12,15.26,0.88,1.1363636363636365,500,440,7.547413793103445,lumen,5,21_simple,8.576606583072097
232,163.84,12,14.1,0.88,1.1363636363636365,500,440,6.694444444444443,lumen,6,21_simple,7.607323232323231
232,163.84,12,15.26,0.88,1.1363636363636365,500,440,7.713235294117652,lumen,7,21_simple,8.765040106951878
232,163.84,12,14.44,0.88,1.1363636363636365,500,440,6.879999999999996,lumen,8,21_simple,7.818181818181815
232,163.84,12,15.06,0.88,1.1363636363636365,500,440,8.384408602150529,lumen,9,21_simple,9.527737047898329
232,163.84,12,15.4,0.88,1.1363636363636365,500,440,8.509259259259267,lumen,10,21_simple,9.669612794612803
232,163.84,12,12.45,0.88,1.1363636363636365,500,440,6.650000000000006,lumen,11,21_simple,7.556818181818189
101,72.84482758620689,5,12.34,0.88,1.1363636363636365,500,440,4.906048906048905,lumen,0,22_ostuOffset,5.575055575055575
101,72.84482758620689,5,14.13,0.88,1.1363636363636365,500,440,4.861471861471863,lumen,1,22_ostuOffset,5.524399842581663
101,72.84482758620689,5,13.89,0.88,1.1363636363636365,500,440,4.802325581395351,lumen,2,22_ostuOffset,5.457188160676536
101,72.84482758620689,5,15.3,0.88,1.1363636363636365,500,440,5.733333333333334,lumen,3,22_ostuOffset,6.5151515151515165
