strip,grana_height,num_lumen,px_per_nm,nm_per_px,scale,scale_pixels,membrane_width,type,index,process,membrane_width_nm
106,121.36776061776062,7,1.095,0.91324200913242,200,219,5.178571428571427,membrane,0,21_simple,4.729288975864317
106,121.36776061776062,7,1.095,0.91324200913242,200,219,0.9166666666666644,membrane,1,21_simple,0.8371385083713829
106,121.36776061776062,7,1.095,0.91324200913242,200,219,9.166666666666664,membrane,2,21_simple,8.371385083713848
106,121.36776061776062,7,1.095,0.91324200913242,200,219,9.950980392156872,membrane,3,21_simple,9.087653326170658
106,121.36776061776062,7,1.095,0.91324200913242,200,219,11.05714285714285,membrane,4,21_simple,10.097847358121323
106,121.36776061776062,7,1.095,0.91324200913242,200,219,8.47727272727272,membrane,5,21_simple,7.741801577418008
106,121.36776061776062,7,1.095,0.91324200913242,200,219,9.593350383631716,membrane,6,21_simple,8.7610505786591
106,121.36776061776062,7,1.095,0.91324200913242,200,219,8.975754576942094,membrane,7,21_simple,8.197036143326113
106,121.36776061776062,7,1.095,0.91324200913242,200,219,5.768136557610234,membrane,8,21_simple,5.267704618822131
134,69.65158371040724,4,1.095,0.91324200913242,200,219,5.927807486631018,membrane,0,21_simple,5.413522818841112
134,69.65158371040724,4,1.095,0.91324200913242,200,219,10.958333333333336,membrane,1,21_simple,10.007610350076105
134,69.65158371040724,4,1.095,0.91324200913242,200,219,10.607142857142854,membrane,2,21_simple,9.686888454011738
134,69.65158371040724,4,1.095,0.91324200913242,200,219,11.244514106583082,membrane,3,21_simple,10.268962654413773
134,69.65158371040724,4,1.095,0.91324200913242,200,219,6.692307692307693,membrane,4,21_simple,6.111696522655428
135,71.39285714285714,4,1.095,0.91324200913242,200,219,7.1875,membrane,0,21_simple,6.563926940639269
135,71.39285714285714,4,1.095,0.91324200913242,200,219,10.458110516934047,membrane,1,21_simple,9.550785860213741
135,71.39285714285714,4,1.095,0.91324200913242,200,219,11.91883116883116,membrane,2,21_simple,10.884777323133479
135,71.39285714285714,4,1.095,0.91324200913242,200,219,9.636261261261268,membrane,3,21_simple,8.800238594759149
135,71.39285714285714,4,1.095,0.91324200913242,200,219,6.428571428571431,membrane,4,21_simple,5.870841487279845
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,3.9761904761904745,membrane,0,21_simple,4.518398268398267
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,1.642857142857146,membrane,1,21_simple,1.8668831168831206
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,8.403361344537814,membrane,2,21_simple,9.549274255156607
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,7.719901719901721,membrane,3,21_simple,8.772615590797411
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,8.050528789659218,membrane,4,21_simple,9.148328170067295
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,7.700336700336706,membrane,5,21_simple,8.750382614018985
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,7.523378582202099,membrane,6,21_simple,8.549293843411476
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,8.036625971143167,membrane,7,21_simple,9.13252951266269
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,7.319444444444443,membrane,8,21_simple,8.317550505050503
161,106.55952380952382,8,0.88,1.1363636363636365,500,440,3.63333333333334,membrane,9,21_simple,4.128787878787887
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,4.304642166344294,membrane,0,21_simple,4.891638825391244
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,9.091346153846152,membrane,1,21_simple,10.331075174825173
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,8.802325581395351,membrane,2,21_simple,10.002642706131082
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,8.222610722610717,membrane,3,21_simple,9.343875821148544
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,8.309090909090912,membrane,4,21_simple,9.442148760330582
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,9.0,membrane,5,21_simple,10.227272727272728
176,87.33191489361701,6,0.88,1.1363636363636365,500,440,4.917647058823533,membrane,6,21_simple,5.588235294117652
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,4.944444444444443,membrane,0,21_simple,5.618686868686868
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,9.58404558404558,membrane,1,21_simple,10.890960890960887
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,9.526190476190472,membrane,2,21_simple,10.825216450216447
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,9.71052631578948,membrane,3,21_simple,11.034688995215319
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,9.313131313131322,membrane,4,21_simple,10.583103764921958
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,9.313131313131322,membrane,5,21_simple,10.583103764921958
187,78.34444444444445,5,0.88,1.1363636363636365,500,440,4.400000000000006,membrane,6,21_simple,5.000000000000007
229,121.16013071895424,7,1.095,0.91324200913242,200,219,5.092879256965944,membrane,0,21_simple,4.651031284900405
229,121.16013071895424,7,1.095,0.91324200913242,200,219,9.233333333333327,membrane,1,21_simple,8.432267884322673
229,121.16013071895424,7,1.095,0.91324200913242,200,219,9.806806806806811,membrane,2,21_simple,8.955987951421745
229,121.16013071895424,7,1.095,0.91324200913242,200,219,9.162068965517236,membrane,3,21_simple,8.367186269878754
229,121.16013071895424,7,1.095,0.91324200913242,200,219,9.57871396895787,membrane,4,21_simple,8.747683989915863
229,121.16013071895424,7,1.095,0.91324200913242,200,219,9.915897435897437,membrane,5,21_simple,9.055614096709988
229,121.16013071895424,7,1.095,0.91324200913242,200,219,9.915897435897437,membrane,6,21_simple,9.055614096709988
229,121.16013071895424,7,1.095,0.91324200913242,200,219,8.669090909090912,membrane,7,21_simple,7.916977999169782
229,121.16013071895424,7,1.095,0.91324200913242,200,219,5.970085470085451,membrane,8,21_simple,5.452132849393105
232,163.84,12,0.88,1.1363636363636365,500,440,3.8029629629629618,membrane,0,21_simple,4.321548821548821
232,163.84,12,0.88,1.1363636363636365,500,440,7.656108597285069,membrane,1,21_simple,8.700123406005762
232,163.84,12,0.88,1.1363636363636365,500,440,7.288166214995478,membrane,2,21_simple,8.282007062494863
232,163.84,12,0.88,1.1363636363636365,500,440,1.75,membrane,3,21_simple,1.9886363636363638
232,163.84,12,0.88,1.1363636363636365,500,440,7.066137566137556,membrane,4,21_simple,8.02970177970177
232,163.84,12,0.88,1.1363636363636365,500,440,7.194252873563215,membrane,5,21_simple,8.175287356321837
232,163.84,12,0.88,1.1363636363636365,500,440,8.236111111111114,membrane,6,21_simple,9.359217171717177
232,163.84,12,0.88,1.1363636363636365,500,440,6.569444444444443,membrane,7,21_simple,7.465277777777777
232,163.84,12,0.88,1.1363636363636365,500,440,8.531764705882352,membrane,8,21_simple,9.695187165775401
232,163.84,12,0.88,1.1363636363636365,500,440,6.583333333333343,membrane,9,21_simple,7.481060606060617
232,163.84,12,0.88,1.1363636363636365,500,440,6.7729988052568615,membrane,10,21_simple,7.696589551428253
232,163.84,12,0.88,1.1363636363636365,500,440,7.0,membrane,11,21_simple,7.954545454545455
232,163.84,12,0.88,1.1363636363636365,500,440,4.599999999999994,membrane,12,21_simple,5.227272727272721
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,5.534016775396086,membrane,0,22_ostuOffset,6.2886554265864625
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,9.329004329004327,membrane,1,22_ostuOffset,10.601141282959464
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,9.214285714285715,membrane,2,22_ostuOffset,10.470779220779223
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,8.964341085271315,membrane,3,22_ostuOffset,10.186751233262859
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,10.166666666666671,membrane,4,22_ostuOffset,11.55303030303031
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,4.681818181818187,membrane,5,22_ostuOffset,5.320247933884304
106,122.55187969924812,7,1.095,0.91324200913242,200,219,6.137142857142859,membrane,0,22_ostuOffset,5.604696673189825
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.295238095238098,membrane,1,22_ostuOffset,9.40204392259187
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.822222222222225,membrane,2,22_ostuOffset,9.883307965499748
106,122.55187969924812,7,1.095,0.91324200913242,200,219,11.85714285714286,membrane,3,22_ostuOffset,10.828440965427268
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.460227272727266,membrane,4,22_ostuOffset,9.552718970527183
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.510489510489506,membrane,5,22_ostuOffset,9.598620557524663
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.377192982456137,membrane,6,22_ostuOffset,9.476888568453093
106,122.55187969924812,7,1.095,0.91324200913242,200,219,7.109022556390983,membrane,7,22_ostuOffset,6.492258042366194
134,70.7138047138047,4,1.095,0.91324200913242,200,219,6.545454545454543,membrane,0,22_ostuOffset,5.977584059775838
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.29429429429429,membrane,1,22_ostuOffset,10.314424013054145
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.881226053639844,membrane,2,22_ostuOffset,10.850434752182506
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.577777777777769,membrane,3,22_ostuOffset,10.573313039066456
134,70.7138047138047,4,1.095,0.91324200913242,200,219,7.759259259259252,membrane,4,22_ostuOffset,7.086081515305253
135,71.89285714285714,4,1.095,0.91324200913242,200,219,7.689189189189189,membrane,0,22_ostuOffset,7.0220905837344185
135,71.89285714285714,4,1.095,0.91324200913242,200,219,11.357142857142854,membrane,1,22_ostuOffset,10.371819960861053
135,71.89285714285714,4,1.095,0.91324200913242,200,219,12.269841269841264,membrane,2,22_ostuOffset,11.20533449300572
135,71.89285714285714,4,1.095,0.91324200913242,200,219,10.684095860566444,membrane,3,22_ostuOffset,9.757165169467072
135,71.89285714285714,4,1.095,0.91324200913242,200,219,7.032857142857139,membrane,4,22_ostuOffset,6.422700587084146
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,4.196437407224149,membrane,0,22_ostuOffset,4.768678871845625
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.780405405405403,membrane,1,22_ostuOffset,9.977733415233415
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.69166666666667,membrane,2,22_ostuOffset,9.876893939393945
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,9.068089430894313,membrane,3,22_ostuOffset,10.30464708056172
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.789044289044298,membrane,4,22_ostuOffset,9.987550328459431
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.68589743589743,membrane,5,22_ostuOffset,9.87033799533799
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.795454545454547,membrane,6,22_ostuOffset,9.994834710743804
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,7.894230769230774,membrane,7,22_ostuOffset,8.970716783216789
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,4.369444444444454,membrane,8,22_ostuOffset,4.965277777777789
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,4.869230769230772,membrane,0,22_ostuOffset,5.533216783216787
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.707142857142856,membrane,1,22_ostuOffset,11.030844155844155
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.07173913043478,membrane,2,22_ostuOffset,10.30879446640316
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,8.80925925925925,membrane,3,22_ostuOffset,10.010521885521875
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.307692307692308,membrane,4,22_ostuOffset,10.576923076923078
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.522522522522522,membrane,5,22_ostuOffset,10.821048321048321
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,5.180672268907571,membrane,6,22_ostuOffset,5.887127578304058
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,5.575396825396826,membrane,0,22_ostuOffset,6.335678210678212
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,10.626262626262626,membrane,1,22_ostuOffset,12.075298438934803
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,10.05952380952381,membrane,2,22_ostuOffset,11.431277056277057
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,10.151315789473683,membrane,3,22_ostuOffset,11.535586124401913
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,9.745376955903268,membrane,4,22_ostuOffset,11.074291995344623
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,4.7222222222222285,membrane,5,22_ostuOffset,5.366161616161624
229,121.9648093841642,7,1.095,0.91324200913242,200,219,5.996277915632753,membrane,0,22_ostuOffset,5.476052890988815
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.398373983739836,membrane,1,22_ostuOffset,9.496231948620855
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.72222222222222,membrane,2,22_ostuOffset,9.7919837645865
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.49459783913565,membrane,3,22_ostuOffset,9.584107615648996
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.214285714285722,membrane,4,22_ostuOffset,9.32811480756687
229,121.9648093841642,7,1.095,0.91324200913242,200,219,11.017674418604642,membrane,5,22_ostuOffset,10.061803122013371
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.220142602495557,membrane,6,22_ostuOffset,9.333463563922882
229,121.9648093841642,7,1.095,0.91324200913242,200,219,6.5454545454545325,membrane,7,22_ostuOffset,5.977584059775828
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,4.612068965517242,membrane,0,22_ostuOffset,5.240987460815048
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,7.974789915966383,membrane,1,22_ostuOffset,9.062261268143619
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,7.7692307692307665,membrane,2,22_ostuOffset,8.828671328671327
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.280952380952378,membrane,3,22_ostuOffset,9.410173160173159
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.621621621621628,membrane,4,22_ostuOffset,9.797297297297305
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,9.332417582417593,membrane,5,22_ostuOffset,10.605019980019993
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.093596059113295,membrane,6,22_ostuOffset,9.197268248992382
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,9.138888888888886,membrane,7,22_ostuOffset,10.385101010101007
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.383850931677017,membrane,8,22_ostuOffset,9.527103331451157
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.228287841191076,membrane,9,22_ostuOffset,9.350327092262587
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.523809523809518,membrane,10,22_ostuOffset,9.686147186147181
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,6.0,membrane,11,22_ostuOffset,6.818181818181818
101,73.17647058823529,5,0.88,1.1363636363636365,500,440,5.071207430340557,membrane,0,23_adaptive,5.762735716296088
101,73.17647058823529,5,0.88,1.1363636363636365,500,440,8.225000000000001,membrane,1,23_adaptive,9.346590909090912
101,73.17647058823529,5,0.88,1.1363636363636365,500,440,8.506493506493513,membrane,2,23_adaptive,9.66646989374263
101,73.17647058823529,5,0.88,1.1363636363636365,500,440,8.032258064516128,membrane,3,23_adaptive,9.127565982404692
101,73.17647058823529,5,0.88,1.1363636363636365,500,440,8.492063492063494,membrane,4,23_adaptive,9.650072150072154
101,73.17647058823529,5,0.88,1.1363636363636365,500,440,4.821428571428569,membrane,5,23_adaptive,5.478896103896102
106,152.4375,11,1.095,0.91324200913242,200,219,3.3375000000000004,membrane,0,23_adaptive,3.047945205479452
106,152.4375,11,1.095,0.91324200913242,200,219,2.9642857142857157,membrane,1,23_adaptive,2.7071102413568178
106,152.4375,11,1.095,0.91324200913242,200,219,6.550000000000001,membrane,2,23_adaptive,5.981735159817352
106,152.4375,11,1.095,0.91324200913242,200,219,9.257575757575758,membrane,3,23_adaptive,8.454407084544071
106,152.4375,11,1.095,0.91324200913242,200,219,9.67369808833223,membrane,4,23_adaptive,8.834427477928976
106,152.4375,11,1.095,0.91324200913242,200,219,9.934615384615384,membrane,5,23_adaptive,9.072708113804003
106,152.4375,11,1.095,0.91324200913242,200,219,8.184160905091133,membrane,6,23_adaptive,7.4741195480284315
106,152.4375,11,1.095,0.91324200913242,200,219,9.443089430894304,membrane,7,23_adaptive,8.623825964287034
106,152.4375,11,1.095,0.91324200913242,200,219,8.47875816993465,membrane,8,23_adaptive,7.743158146059041
106,152.4375,11,1.095,0.91324200913242,200,219,6.9072398190045305,membrane,9,23_adaptive,6.307981569867151
106,152.4375,11,1.095,0.91324200913242,200,219,4.861111111111114,membrane,10,23_adaptive,4.439370877727045
134,84.18787878787879,7,1.095,0.91324200913242,200,219,6.121212121212121,membrane,0,23_adaptive,5.59014805590148
134,84.18787878787879,7,1.095,0.91324200913242,200,219,9.189189189189186,membrane,1,23_adaptive,8.391953597433046
134,84.18787878787879,7,1.095,0.91324200913242,200,219,8.583333333333336,membrane,2,23_adaptive,7.838660578386608
134,84.18787878787879,7,1.095,0.91324200913242,200,219,9.05057471264368,membrane,3,23_adaptive,8.26536503437779
134,84.18787878787879,7,1.095,0.91324200913242,200,219,6.876458476321204,membrane,4,23_adaptive,6.2798707546312365
134,84.18787878787879,7,1.095,0.91324200913242,200,219,2.096969696969694,membrane,5,23_adaptive,1.9150408191504054
135,105.16071428571428,7,1.095,0.91324200913242,200,219,7.193181818181818,membrane,0,23_adaptive,6.569115815691158
135,105.16071428571428,7,1.095,0.91324200913242,200,219,1.6999999999999993,membrane,1,23_adaptive,1.5525114155251134
135,105.16071428571428,7,1.095,0.91324200913242,200,219,7.84090909090909,membrane,2,23_adaptive,7.160647571606474
135,105.16071428571428,7,1.095,0.91324200913242,200,219,9.741379310344826,membrane,3,23_adaptive,8.896236813100296
135,105.16071428571428,7,1.095,0.91324200913242,200,219,9.57219251336899,membrane,4,23_adaptive,8.741728322711404
135,105.16071428571428,7,1.095,0.91324200913242,200,219,7.655241935483872,membrane,5,23_adaptive,6.991088525556047
135,105.16071428571428,7,1.095,0.91324200913242,200,219,7.655241935483872,membrane,6,23_adaptive,6.991088525556047
135,105.16071428571428,7,1.095,0.91324200913242,200,219,6.318840579710155,membrane,7,23_adaptive,5.770630666401968
135,105.16071428571428,7,1.095,0.91324200913242,200,219,6.670329670329679,membrane,8,23_adaptive,6.091625269707468
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,6.113636363636363,membrane,0,23_adaptive,6.947314049586777
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,5.000704721634957,membrane,1,23_adaptive,5.682619001857906
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,1.875,membrane,2,23_adaptive,2.1306818181818183
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,8.57694429123,membrane,3,23_adaptive,9.746527603670454
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,7.606765327695555,membrane,4,23_adaptive,8.64405150874495
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,7.999999999999993,membrane,5,23_adaptive,9.090909090909083
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,7.064039408867004,membrane,6,23_adaptive,8.027317510076141
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,6.619915848527356,membrane,7,23_adaptive,7.522631646053814
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,6.949189189189198,membrane,8,23_adaptive,7.896805896805907
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,7.165591397849468,membrane,9,23_adaptive,8.142717497556214
161,124.96052631578948,10,0.88,1.1363636363636365,500,440,4.34882418812991,membrane,10,23_adaptive,4.941845668329444
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,5.368839427662959,membrane,0,23_adaptive,6.1009538950715445
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,8.443750000000001,membrane,1,23_adaptive,9.595170454545457
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,7.901719901719908,membrane,2,23_adaptive,8.979227161045351
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,7.901719901719908,membrane,3,23_adaptive,8.979227161045351
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,7.866666666666667,membrane,4,23_adaptive,8.939393939393941
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,0.75,membrane,5,23_adaptive,0.8522727272727273
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,8.340909090909093,membrane,6,23_adaptive,9.47830578512397
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,8.416666666666671,membrane,7,23_adaptive,9.564393939393945
176,88.45422842197036,6,0.88,1.1363636363636365,500,440,5.280241935483872,membrane,8,23_adaptive,6.0002749266862185
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,5.649999999999999,membrane,0,23_adaptive,6.420454545454544
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,8.961916461916463,membrane,1,23_adaptive,10.183995979450527
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,8.588888888888889,membrane,2,23_adaptive,9.76010101010101
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,8.597883597883609,membrane,3,23_adaptive,9.770322270322284
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,8.572715572715566,membrane,4,23_adaptive,9.741722241722234
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,8.572715572715566,membrane,5,23_adaptive,9.741722241722234
187,79.82647058823528,5,0.88,1.1363636363636365,500,440,5.17647058823529,membrane,6,23_adaptive,5.882352941176467
229,122.4318181818182,9,1.095,0.91324200913242,200,219,6.26063829787234,membrane,0,23_adaptive,5.71747789760031
229,122.4318181818182,9,1.095,0.91324200913242,200,219,9.612670408981558,membrane,1,23_adaptive,8.77869443742608
229,122.4318181818182,9,1.095,0.91324200913242,200,219,9.240808823529411,membrane,2,23_adaptive,8.439094816008595
229,122.4318181818182,9,1.095,0.91324200913242,200,219,9.006944444444443,membrane,3,23_adaptive,8.225520040588531
229,122.4318181818182,9,1.095,0.91324200913242,200,219,8.976190476190467,membrane,4,23_adaptive,8.197434224831477
229,122.4318181818182,9,1.095,0.91324200913242,200,219,9.32692307692308,membrane,5,23_adaptive,8.517737969792767
229,122.4318181818182,9,1.095,0.91324200913242,200,219,9.32692307692308,membrane,6,23_adaptive,8.517737969792767
229,122.4318181818182,9,1.095,0.91324200913242,200,219,8.39837398373983,membrane,7,23_adaptive,7.669747930356009
229,122.4318181818182,9,1.095,0.91324200913242,200,219,6.431818181818187,membrane,8,23_adaptive,5.87380655873807
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.348214285714286,membrane,0,23_adaptive,8.350243506493507
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,0.875,membrane,1,23_adaptive,0.9943181818181819
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,5.948470209339774,membrane,2,23_adaptive,6.759625237886108
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.903361344537814,membrane,3,23_adaptive,8.981092436974789
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.538083538083541,membrane,4,23_adaptive,8.566004020549478
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.63909774436091,membrane,5,23_adaptive,8.680792891319218
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.261663286004051,membrane,6,23_adaptive,8.251890097731877
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.714285714285722,membrane,7,23_adaptive,8.766233766233777
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,6.767990074441698,membrane,8,23_adaptive,7.690897811865567
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,8.432367149758448,membrane,9,23_adaptive,9.582235397452783
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,6.885454545454536,membrane,10,23_adaptive,7.824380165289246
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.336363636363615,membrane,11,23_adaptive,8.33677685950411
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,7.035714285714278,membrane,12,23_adaptive,7.995129870129862
232,186.03571428571428,15,0.88,1.1363636363636365,500,440,6.5,membrane,13,23_adaptive,7.386363636363637
101,73.44,5,0.88,1.1363636363636365,500,440,5.85025641025641,membrane,0,23_ostuOffset,6.648018648018648
101,73.44,5,0.88,1.1363636363636365,500,440,9.812698412698415,membrane,1,23_ostuOffset,11.150793650793654
101,73.44,5,0.88,1.1363636363636365,500,440,9.793333333333337,membrane,2,23_ostuOffset,11.128787878787884
101,73.44,5,0.88,1.1363636363636365,500,440,9.42140468227425,membrane,3,23_ostuOffset,10.706141684402558
101,73.44,5,0.88,1.1363636363636365,500,440,10.828947368421057,membrane,4,23_ostuOffset,12.305622009569383
101,73.44,5,0.88,1.1363636363636365,500,440,5.272727272727266,membrane,5,23_ostuOffset,5.991735537190076
106,122.77678571428572,7,1.095,0.91324200913242,200,219,6.342857142857145,membrane,0,23_ostuOffset,5.79256360078278
106,122.77678571428572,7,1.095,0.91324200913242,200,219,10.915848527349226,membrane,1,23_ostuOffset,9.968811440501575
106,122.77678571428572,7,1.095,0.91324200913242,200,219,11.120370370370368,membrane,2,23_ostuOffset,10.15558937933367
106,122.77678571428572,7,1.095,0.91324200913242,200,219,12.785714285714278,membrane,3,23_ostuOffset,11.676451402478792
106,122.77678571428572,7,1.095,0.91324200913242,200,219,11.294685990338166,membrane,4,23_ostuOffset,10.314781726336225
106,122.77678571428572,7,1.095,0.91324200913242,200,219,11.133333333333326,membrane,5,23_ostuOffset,10.167427701674269
106,122.77678571428572,7,1.095,0.91324200913242,200,219,10.924158342582317,membrane,6,23_ostuOffset,9.976400312860562
106,122.77678571428572,7,1.095,0.91324200913242,200,219,7.362500000000011,membrane,7,23_ostuOffset,6.723744292237453
134,70.89692307692307,4,1.095,0.91324200913242,200,219,6.785256410256409,membrane,0,23_ostuOffset,6.196581196581195
134,70.89692307692307,4,1.095,0.91324200913242,200,219,11.745528455284555,membrane,1,23_ostuOffset,10.726510004826077
134,70.89692307692307,4,1.095,0.91324200913242,200,219,12.094117647058823,membrane,2,23_ostuOffset,11.044856298683856
134,70.89692307692307,4,1.095,0.91324200913242,200,219,12.11375661375662,membrane,3,23_ostuOffset,11.062791428088236
134,70.89692307692307,4,1.095,0.91324200913242,200,219,8.059130434782602,membrane,4,23_ostuOffset,7.359936470121098
135,72.9425,3,1.095,0.91324200913242,200,219,8.5625,membrane,0,23_ostuOffset,7.819634703196346
135,72.9425,3,1.095,0.91324200913242,200,219,11.736923076923077,membrane,1,23_ostuOffset,10.718651211801896
135,72.9425,3,1.095,0.91324200913242,200,219,28.748917748917755,membrane,2,23_ostuOffset,26.25471940540434
135,72.9425,3,1.095,0.91324200913242,200,219,28.748917748917755,membrane,3,23_ostuOffset,26.25471940540434
135,72.9425,3,1.095,0.91324200913242,200,219,7.713333333333324,membrane,4,23_ostuOffset,7.044140030441391
161,108.16748768472908,8,0.88,1.1363636363636365,500,440,5.6436781609195386,membrane,0,23_ostuOffset,6.4132706374085675
161,108.16748768472908,8,0.88,1.1363636363636365,500,440,9.09722222222222,membrane,1,23_ostuOffset,10.337752525252522
161,108.16748768472908,8,0.88,1.1363636363636365,500,440,9.444144144144149,membrane,2,23_ostuOffset,10.731981981981988
161,108.16748768472908,8,0.88,1.1363636363636365,500,440,9.565040650406502,membrane,3,23_ostuOffset,10.869364375461934
161,108.16748768472908,8,0.88,1.1363636363636365,500,440,9.35009671179884,membrane,4,23_ostuOffset,10.62510989977141
161,108.16748768472908,8,0.88,1.1363636363636365,500,440,9.720081135902646,membrane,5,23_ostuOffset,11.045546745343916
